,round,group,player_slot,cost,break_even_bid_no_rym,percentile_no_rym,correction_factor,break_even_bid_rym,percentile_rym,max_bid_no_rym,max_bid_rym,ws,other_costs,cost_A,cost_B,production,id_scenario
201,13,3,2,42.405454,42.405454,31.23140987507436,0.9319879999999999,45.5,26.76977989292088,90.3,70,6.9,0.91,46.599399999999996,-4.193945999999997,2891.793697192464,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
202,13,3,3,55.78536139999999,55.78536139999999,75.84770969660916,0.9455146,58.99999999999999,91.99881023200476,90.3,70,6.8,1.18,47.275729999999996,8.509631399999996,2826.4576240077954,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
203,13,3,4,48.5210808,48.5210808,57.0493753718025,0.8223912,59.0,92.9506246281975,90.3,70,8.0,1.18,41.11956,7.4015208,3547.3526180837684,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
204,13,4,1,72.14359569999999,72.14359569999999,95.71683521713265,1.2768778,56.49999999999999,80.1308744794765,90.3,70,5.4,1.13,63.84389,8.29970569999999,1839.9646853205938,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
205,13,4,2,43.59595900000001,43.59595900000001,36.16894705532421,0.7926538000000001,55.00000000000001,73.4681737061273,90.3,70,8.6,1.1,39.632690000000004,3.963269000000004,3852.355352958242,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
206,13,4,3,62.5670122,62.5670122,87.09101725163593,1.2768778,49.0,44.31885782272457,90.3,70,5.4,0.98,63.84389,-1.2768778000000012,1839.9646853205938,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
207,13,4,4,53.99714875,53.99714875,72.09994051160024,1.0092925,53.50000000000001,66.50803093396787,90.3,70,6.4,1.07,50.464625,3.532523750000003,2556.7585973306004,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
208,14,1,1,68.5996083,68.5996083,93.27781082688875,1.2035019,57.0,83.49196906603213,90.3,70,5.6,1.14,60.175095,8.424513300000001,1986.2186485554405,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
209,14,1,2,45.8893148,45.8893148,46.10350981558596,0.9763684,47.0,34.889946460440214,90.3,70,6.6,0.94,48.81842,-2.929105200000002,2693.2139720893097,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
210,14,1,3,72.54931905,72.54931905,95.95478881618085,1.2401593,58.5,90.63057703747769,90.3,70,5.5,1.17,62.007965,10.541354049999995,1913.1530304421865,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
211,14,1,4,42.02265932678897,42.02265932678897,30.10113027959548,0.79,53.19323965416325,64.54491374182035,90.3,70,8.8,1.07,39.2735133895224,2.7491459372665688,3945.422474128707,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
212,14,2,1,73.4204735,73.4204735,96.43069601427722,1.2768778,57.5,85.901249256395,90.3,70,5.4,1.15,63.84389,9.576583499999998,1839.9646853205938,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
213,14,2,2,44.1474799,44.1474799,38.548483045806066,0.9920782,44.5,21.951219512195124,90.3,70,6.5,0.89,49.60391,-5.456430099999999,2625.3696471309936,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
214,14,2,3,57.798854490004494,57.798854490004494,79.95240928019037,1.29,44.80531355814302,23.438429506246283,90.3,70,5.3,0.88,65.6805164659142,-7.881661975909701,1766.7501763451485,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
215,14,2,4,64.13944347364715,64.13944347364715,89.05413444378347,1.29,49.72049881678073,47.65020820939917,90.3,70,5.2,0.95,67.51520365647069,-3.375760182823541,1693.6122771870748,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
216,14,3,1,42.4637376,42.4637376,31.826293872694823,0.8846612,48.0,39.53004164187983,90.3,70,7.3,0.96,44.23306,-1.7693224,3143.974070805334,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
217,14,3,2,42.390285,42.390285,31.112433075550268,1.0092925,42.0,10.618679357525282,90.3,70,6.4,0.84,50.464625,-8.07434,2556.7585973306004,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
218,14,3,3,55.8409586,55.8409586,76.0261748958953,1.1396114,49.0,44.31885782272457,90.3,70,5.8,0.98,56.98057,-1.1396113999999997,2131.626659462528,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
219,14,3,4,36.42386,36.42386,10.291493158834028,0.857032,42.5,12.819750148720999,90.3,70,7.6,0.85,42.8516,-6.42774,3322.95250850423,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
220,14,4,1,37.15156775,37.15156775,12.314098750743605,0.8952185,41.5,8.209399167162402,90.3,70,7.2,0.83,44.760925,-7.609357250000002,3082.3461630779525,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
221,14,4,2,45.24907520000001,45.24907520000001,43.426531826293875,0.8080192,56.00000000000001,78.28673408685306,90.3,70,8.2,1.12,40.400960000000005,4.848115200000002,3653.284405406161,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
222,14,4,3,58.1051256,58.1051256,80.48780487804878,1.0469392,55.5,75.01487209994052,90.3,70,6.2,1.11,52.346959999999996,5.758165600000005,2417.4057379964315,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
223,14,4,4,59.6253804,59.6253804,82.92682926829268,1.0280238,58.0,88.28078524687686,90.3,70,6.3,1.16,51.40119,8.224190399999998,2487.4220738687186,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
224,15,1,1,45.953145000000006,45.953145000000006,46.400951814396194,0.875298,52.50000000000001,61.71921475312314,90.3,70,7.4,1.05,43.764900000000004,2.188245000000002,3204.6274315761634,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
225,15,1,2,57.1175514,57.1175514,78.5841760856633,0.9763684,58.5,90.63057703747769,90.3,70,6.6,1.17,48.81842,8.2991314,2693.2139720893097,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
226,15,1,3,46.8106842,46.8106842,50.20820939916716,1.1145401,42.0,10.618679357525282,90.3,70,5.9,0.84,55.727005,-8.916320800000001,2203.80697148829,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
227,15,1,4,44.640198000000005,44.640198000000005,40.69006543723974,0.875298,51.00000000000001,54.52111838191553,90.3,70,7.4,1.02,43.764900000000004,0.8752980000000008,3204.6274315761634,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
228,15,2,1,46.053907200000005,46.053907200000005,46.75788221296847,0.8223912,56.00000000000001,78.28673408685306,90.3,70,8.0,1.12,41.11956,4.934347200000005,3547.3526180837684,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
229,15,2,2,57.2053335,57.2053335,78.88161808447353,1.0896254,52.5,60.7674003569304,90.3,70,6.0,1.05,54.48127,2.7240634999999997,2275.5401511823243,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
230,15,2,3,48.602455199999994,48.602455199999994,57.28732897085069,0.8308112,58.49999999999999,89.70850684116597,90.3,70,7.9,1.17,41.54056,7.061895199999995,3492.8080850201604,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
231,15,2,4,47.9435176,47.9435176,54.907792980368825,1.0896254,44.0,19.631171921475314,90.3,70,6.0,0.88,54.48127,-6.537752400000002,2275.5401511823243,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
232,15,3,1,33.575696,33.575696,3.2123735871505055,0.8393924,40.0,1.041046995835812,90.3,70,7.8,0.8,41.96962,-8.393923999999998,3437.2208174516622,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
233,15,3,2,38.5900424,38.5900424,17.073170731707318,0.8481328,45.5,26.76977989292088,90.3,70,7.7,0.91,42.40664,-3.8165976000000015,3380.599171369953,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
234,15,3,3,42.021406999999996,42.021406999999996,30.04164187983343,0.8846612,47.49999999999999,36.07971445568114,90.3,70,7.3,0.95,44.23306,-2.2116530000000054,3143.974070805334,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
235,15,3,4,35.566827999999994,35.566827999999994,7.852468768590125,0.857032,41.49999999999999,7.287328970850684,90.3,70,7.6,0.83,42.8516,-7.284772000000004,3322.95250850423,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
236,15,4,1,47.439174200000004,47.439174200000004,53.06365258774539,0.8040538,59.0,92.9506246281975,90.3,70,8.3,1.18,40.202690000000004,7.2364842,3704.6590150147713,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
237,15,4,2,53.561735799999994,53.561735799999994,71.08863771564545,1.1396114,47.0,34.889946460440214,90.3,70,5.8,0.94,56.98057,-3.4188342000000063,2131.626659462528,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
238,15,4,3,48.92937,48.92937,58.120166567519334,0.9319879999999999,52.5,60.7674003569304,90.3,70,6.9,1.05,46.599399999999996,2.329970000000003,2891.793697192464,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
239,15,4,4,58.25000005358075,58.25000005358075,80.60678167757287,1.29,45.15503880122539,25.698988697204044,90.3,70,5.1,0.84,69.3452381590247,-11.095238105443954,1620.6598526034632,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
240,16,1,1,45.694616,45.694616,45.27067221891731,0.8308112,55.00000000000001,73.4681737061273,90.3,70,7.9,1.1,41.54056,4.154056000000004,3492.8080850201604,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
241,16,1,2,35.309476,35.309476,7.138607971445568,0.8308112,42.5,12.819750148720999,90.3,70,7.9,0.85,41.54056,-6.231084000000003,3492.8080850201604,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
242,16,1,3,40.706117199999994,40.706117199999994,24.62819750148721,0.8660876,46.99999999999999,33.908387864366446,90.3,70,7.5,0.94,43.304379999999995,-2.5982628000000005,3264.2913304677227,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
243,16,1,4,56.52038,56.52038,77.27543129089827,1.0092925,56.00000000000001,78.28673408685306,90.3,70,6.4,1.12,50.464625,6.055755000000005,2556.7585973306004,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
244,16,2,1,51.7505817,51.7505817,66.56751933372992,1.2035019,43.0,15.080309339678763,90.3,70,5.6,0.86,60.175095,-8.424513300000001,1986.2186485554405,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
245,16,2,2,49.4475775,49.4475775,59.84533016061868,0.907295,54.50000000000001,71.23735871505056,90.3,70,7.1,1.09,45.36475,4.0828275000000005,3019.760489755876,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
246,16,2,3,44.03704640000001,44.03704640000001,38.19155264723379,0.8080192,54.50000000000001,71.23735871505056,90.3,70,8.2,1.09,40.400960000000005,3.6360864000000035,3653.284405406161,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
247,16,2,4,40.876346250000005,40.876346250000005,25.46103509815586,1.0092925,40.50000000000001,4.104699583581201,90.3,70,6.4,0.81,50.464625,-9.588278749999994,2556.7585973306004,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
248,16,3,1,49.5730959,49.5730959,60.26174895895301,1.1396114,43.5,17.48958953004164,90.3,70,5.8,0.87,56.98057,-7.407474100000002,2131.626659462528,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
249,16,3,2,44.760925,44.760925,41.106484235574065,0.8952185,50.0,48.98869720404521,90.3,70,7.2,1.0,44.760925,0.0,3082.3461630779525,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
250,16,3,3,46.94669906175472,46.94669906175472,50.98155859607377,0.79,59.42620134399331,93.93218322427127,90.3,70,8.7,1.19,39.45100761491994,7.495691446834783,3899.430925071707,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
251,16,3,4,51.148830749999995,51.148830749999995,64.90184414039263,1.2035019,42.49999999999999,11.927424152290303,90.3,70,5.6,0.85,60.175095,-9.026264250000004,1986.2186485554405,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
252,16,4,1,52.346959999999996,52.346959999999996,67.93575252825698,1.0469392,50.0,48.98869720404521,90.3,70,6.2,1.0,52.346959999999996,0.0,2417.4057379964315,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
253,16,4,2,40.541478,40.541478,24.092801903628793,0.9319879999999999,43.5,17.48958953004164,90.3,70,6.9,0.87,46.599399999999996,-6.057921999999998,2891.793697192464,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
254,16,4,3,33.8457505,33.8457505,3.747769185008923,0.7963706,42.5,12.819750148720999,90.3,70,8.5,0.85,39.81853,-5.9727795000000015,3804.1989632496698,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
255,16,4,4,45.3847008,45.3847008,43.90243902439025,0.9455146,48.0,39.53004164187983,90.3,70,6.8,0.96,47.275729999999996,-1.8910291999999984,2826.4576240077954,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
256,17,1,1,61.38788535,61.38788535,85.66329565734682,1.2401593,49.5,46.6686496133254,90.3,70,5.5,0.99,62.007965,-0.620079650000001,1913.1530304421865,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
257,17,1,2,59.92939700000001,59.92939700000001,83.40273646638906,1.0896254,55.00000000000001,73.4681737061273,90.3,70,6.0,1.1,54.48127,5.448127000000007,2275.5401511823243,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
258,17,1,3,48.4409254,48.4409254,56.573468173706125,0.8141332,59.5,95.35990481856038,90.3,70,8.1,1.19,40.70666,7.734265399999998,3600.84695020913,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
259,17,1,4,52.41452099999999,52.41452099999999,68.29268292682927,0.919553,56.99999999999999,82.51041046995836,90.3,70,7.0,1.14,45.97765,6.4368709999999965,2956.235927864234,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
260,17,2,1,44.37907013016031,44.37907013016031,39.38132064247472,0.79,56.17603813944343,79.11957168352171,90.3,70,8.8,1.13,39.2735133895224,5.105556740637908,3945.422474128707,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
261,17,2,2,69.5898401,69.5898401,94.05116002379536,1.2768778,54.5,70.2558001189768,90.3,70,5.4,1.09,63.84389,5.745950100000002,1839.9646853205938,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
262,17,2,3,52.235709400000005,52.235709400000005,67.81677572873289,0.9763684,53.5,65.55621653777513,90.3,70,6.6,1.07,48.81842,3.4172894000000014,2693.2139720893097,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
263,17,2,4,53.3268499,53.3268499,70.43426531826294,1.2401593,43.0,15.080309339678763,90.3,70,5.5,0.86,62.007965,-8.6811151,1913.1530304421865,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
264,17,3,1,36.4620748,36.4620748,10.350981558596073,0.7926538000000001,46.0,29.238548483045808,90.3,70,8.6,0.92,39.632690000000004,-3.1706152000000003,3852.355352958242,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
265,17,3,2,39.5929408,39.5929408,20.6424747174301,0.8080192,49.0,44.31885782272457,90.3,70,8.2,0.98,40.400960000000005,-0.8080192000000039,3653.284405406161,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
266,17,3,3,43.44797679999999,43.44797679999999,35.69303985722784,1.0469392,41.49999999999999,7.287328970850684,90.3,70,6.2,0.83,52.346959999999996,-8.898983200000004,2417.4057379964315,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
267,17,3,4,33.92786654883115,33.92786654883115,3.9262343842950624,0.79,42.94666651750778,13.979773944080904,90.3,70,8.7,0.86,39.45100761491994,-5.52314106608879,3899.430925071707,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
268,17,4,1,40.3746275,40.3746275,23.61689470553242,0.907295,44.50000000000001,22.903033908387865,90.3,70,7.1,0.89,45.36475,-4.990122499999998,3019.760489755876,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
269,17,4,2,51.4051861,51.4051861,65.67519333729922,0.9608445999999999,53.50000000000001,66.50803093396787,90.3,70,6.7,1.07,48.042229999999996,3.362956100000005,2760.2544196832227,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
270,17,4,3,33.7702596,33.7702596,3.569303985722784,0.8040538,42.0,10.618679357525282,90.3,70,8.3,0.84,40.202690000000004,-6.432430400000001,3704.6590150147713,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
271,17,4,4,36.2289274,36.2289274,9.637120761451516,0.8141332,44.50000000000001,22.903033908387865,90.3,70,8.1,0.89,40.70666,-4.477732599999996,3600.84695020913,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
272,18,1,1,43.001598300262735,43.001598300262735,33.789411064842355,0.79,54.43240291172498,69.66091612135634,90.3,70,8.7,1.09,39.45100761491994,3.5505906853427973,3899.430925071707,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
273,18,1,2,33.13884639653275,33.13884639653275,2.4390243902439024,0.79,41.94790683105411,9.339678762641284,90.3,70,8.7,0.84,39.45100761491994,-6.312161218387189,3899.430925071707,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
274,18,1,3,40.664221782855975,40.664221782855975,24.390243902439025,0.79,51.47369845931136,55.20523497917906,90.3,70,8.9,1.04,39.10021325274613,1.5640085301098452,3990.3272687735966,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
275,18,1,4,40.664221782855975,40.664221782855975,24.390243902439025,0.79,51.47369845931136,55.20523497917906,90.3,70,8.9,1.04,39.10021325274613,1.5640085301098452,3990.3272687735966,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
276,18,2,1,47.698689599999994,47.698689599999994,53.89649018441404,0.8223912,57.99999999999999,87.32897085068412,90.3,70,8.0,1.16,41.11956,6.579129599999995,3547.3526180837684,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
277,18,2,2,79.05357150128816,79.05357150128816,98.92920880428316,1.29,61.281838373091595,98.92920880428316,90.3,70,5.1,1.14,69.3452381590247,9.708333342263458,1620.6598526034632,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
278,18,2,3,61.73968547795934,61.73968547795934,86.0202260559191,1.29,47.860221300743675,38.07257584770969,90.3,70,5.3,0.94,65.6805164659142,-3.940830987954854,1766.7501763451485,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
279,18,2,4,54.1575855,54.1575855,72.45687091017251,1.2035019,45.0,24.15229030339084,90.3,70,5.6,0.9,60.175095,-6.017509499999996,1986.2186485554405,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
280,18,3,1,45.368658757157924,45.368658757157924,43.78346222486615,0.79,57.42868197108598,84.2355740630577,90.3,70,8.7,1.15,39.45100761491994,5.917651142237986,3899.430925071707,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
281,18,3,2,45.036555199999995,45.036555199999995,42.415229030339084,0.8660876,52.0,58.44735276621059,90.3,70,7.5,1.04,43.304379999999995,1.7321752000000004,3264.2913304677227,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
282,18,3,3,38.6327208,38.6327208,17.37061273051755,0.8308112,46.5,31.52885187388459,90.3,70,7.9,0.93,41.54056,-2.907839199999998,3492.8080850201604,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
283,18,3,4,43.9631928,43.9631928,37.59666864961333,0.8141332,54.0,67.965496728138,90.3,70,8.1,1.08,40.70666,3.2565328000000022,3600.84695020913,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
284,18,4,1,34.415088399999995,34.415088399999995,5.0565139797739445,0.8393924,40.99999999999999,5.145746579417014,90.3,70,7.8,0.82,41.96962,-7.554531600000004,3437.2208174516622,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
285,18,4,2,48.5402825,48.5402825,57.16835217132659,0.907295,53.50000000000001,66.50803093396787,90.3,70,7.1,1.07,45.36475,3.1755325000000028,3019.760489755876,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
286,18,4,3,35.11139677727874,35.11139677727874,6.662700773349197,0.79,44.44480604718828,21.118381915526474,90.3,70,8.7,0.89,39.45100761491994,-4.339610837641196,3899.430925071707,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
287,18,4,4,34.8767672,34.8767672,6.0678167757287325,0.7926538000000001,44.0,19.631171921475314,90.3,70,8.6,0.88,39.632690000000004,-4.7559228000000004,3852.355352958242,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
288,19,1,1,41.9559656,41.9559656,29.446757882212967,0.8308112,50.5,51.279000594883996,90.3,70,7.9,1.01,41.54056,0.4154055999999997,3492.8080850201604,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
289,19,1,2,44.202549000000005,44.202549000000005,38.90541344437835,0.875298,50.50000000000001,52.171326591314696,90.3,70,7.4,1.01,43.764900000000004,0.4376490000000004,3204.6274315761634,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
290,19,1,3,36.745447500000004,36.745447500000004,11.124330755502678,0.907295,40.50000000000001,4.104699583581201,90.3,70,7.1,0.81,45.36475,-8.619302499999996,3019.760489755876,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
291,19,1,4,74.87578877114218,74.87578877114218,97.20404521118382,1.29,58.04324710941254,88.69720404521118,90.3,70,5.3,1.14,65.6805164659142,9.195272305227988,1766.7501763451485,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
292,19,2,1,58.1051256,58.1051256,80.48780487804878,1.0469392,55.5,75.01487209994052,90.3,70,6.2,1.11,52.346959999999996,5.758165600000005,2417.4057379964315,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
293,19,2,2,66.33732163057334,66.33732163057334,91.31469363474123,1.29,51.42428033377778,55.08625817965497,90.3,70,5.3,1.01,65.6805164659142,0.6568051646591471,1766.7501763451485,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
294,19,2,3,76.14948348003874,76.14948348003874,97.73944080904224,1.29,59.030607348867235,93.51576442593694,90.3,70,5.0,1.07,71.16774157012966,4.981741909909076,1548.0076471579075,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
295,19,2,4,69.62134745386905,69.62134745386905,94.11064842355741,1.29,53.970036785945,67.34086853063653,90.3,70,5.3,1.06,65.6805164659142,3.940830987954854,1766.7501763451485,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
296,19,3,1,38.075463000000006,38.075463000000006,15.288518738845925,0.875298,43.50000000000001,18.233194527067223,90.3,70,7.4,0.87,43.764900000000004,-5.689436999999998,3204.6274315761634,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
297,19,3,2,49.3435779,49.3435779,59.547888161808444,1.2035019,41.0,6.0678167757287325,90.3,70,5.6,0.82,60.175095,-10.8315171,1986.2186485554405,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
298,19,3,3,45.058097,45.058097,42.47471743010113,0.919553,49.0,44.31885782272457,90.3,70,7.0,0.98,45.97765,-0.9195530000000005,2956.235927864234,scenario_2_seed:1618033_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
