,round,group,player_slot,cost,break_even_bid_no_rym,percentile_no_rym,correction_factor,break_even_bid_rym,percentile_rym,max_bid_no_rym,max_bid_rym,ws,other_costs,cost_A,cost_B,production,id_scenario
282,18,3,3,78.36011911969791,78.36011911969791,98.69125520523498,1.29,60.74427838736272,98.69125520523498,90.3,70,5.1,1.13,69.3452381590247,9.01488096067321,1620.6598526034632,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
283,18,3,4,52.1950108,52.1950108,67.6977989292088,0.8846612,58.99999999999999,91.99881023200476,90.3,70,7.3,1.18,44.23306,7.961950799999997,3143.974070805334,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
284,18,4,1,34.953426916674935,34.953426916674935,6.246281975014872,0.79,44.2448441983227,20.939916716240333,90.3,70,8.8,0.89,39.2735133895224,-4.320086472847464,3945.422474128707,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
285,18,4,2,36.5556928,36.5556928,10.58893515764426,0.8308112,44.00000000000001,20.46400951814396,90.3,70,7.9,0.88,41.54056,-4.9848671999999965,3492.8080850201604,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
286,18,4,3,47.071370400000006,47.071370400000006,51.33848899464604,0.8481328,55.50000000000001,75.93694229625223,90.3,70,7.7,1.11,42.40664,4.664730400000003,3380.599171369953,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
287,18,4,4,39.632690000000004,39.632690000000004,20.82093991671624,0.7926538000000001,50.0,48.98869720404521,90.3,70,8.6,1.0,39.632690000000004,0.0,3852.355352958242,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
288,19,1,1,51.642582000000004,51.642582000000004,66.21058893515765,0.875298,59.00000000000001,93.45627602617489,90.3,70,7.4,1.18,43.764900000000004,7.877682,3204.6274315761634,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
289,19,1,2,39.013685,39.013685,18.500892325996432,0.907295,43.00000000000001,15.823914336704343,90.3,70,7.1,0.86,45.36475,-6.351064999999998,3019.760489755876,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
290,19,1,3,51.0920273,51.0920273,64.78286734086853,0.9920782,51.5,56.12730517549078,90.3,70,6.5,1.03,49.60391,1.488117299999999,2625.3696471309936,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
291,19,1,4,38.88077825562718,38.88077825562718,17.965496728138014,0.79,49.216175007123006,45.211183819155266,90.3,70,8.8,0.99,39.2735133895224,-0.3927351338952221,3945.422474128707,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
292,19,2,1,56.209409099999995,56.209409099999995,76.85901249256395,0.9608445999999999,58.5,90.63057703747769,90.3,70,6.7,1.17,48.042229999999996,8.167179099999998,2760.2544196832227,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
293,19,2,2,51.494968,51.494968,65.97263533610946,0.919553,56.0,77.33491969066033,90.3,70,7.0,1.12,45.97765,5.517318000000003,2956.235927864234,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
294,19,2,3,42.189217500000005,42.189217500000005,30.458060678167758,0.907295,46.50000000000001,32.45092207019631,90.3,70,7.1,0.93,45.36475,-3.1755324999999957,3019.760489755876,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
295,19,2,4,44.137147999999996,44.137147999999996,38.429506246281974,0.857032,51.49999999999999,55.353955978584175,90.3,70,7.6,1.03,42.8516,1.2855479999999986,3322.95250850423,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
296,19,3,1,72.91641994898835,72.91641994898835,96.25223081499108,1.29,56.52435654960337,81.49910767400357,90.3,70,5.2,1.08,67.51520365647069,5.40121629251766,1693.6122771870748,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
297,19,3,2,37.572892800000005,37.572892800000005,13.622843545508626,0.8080192,46.50000000000001,32.45092207019631,90.3,70,8.2,0.93,40.400960000000005,-2.8280671999999996,3653.284405406161,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
298,19,3,3,44.57424310813058,44.57424310813058,40.27364663890541,0.79,56.42309254193744,79.29803688280785,90.3,70,8.9,1.14,39.10021325274613,5.474029855384451,3990.3272687735966,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
299,19,3,4,38.62122599999999,38.62122599999999,17.251635930993455,0.919553,41.99999999999999,9.666864961332541,90.3,70,7.0,0.84,45.97765,-7.356424000000004,2956.235927864234,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
300,19,4,1,44.03704640000001,44.03704640000001,38.19155264723379,0.8080192,54.50000000000001,71.23735871505056,90.3,70,8.2,1.09,40.400960000000005,3.6360864000000035,3653.284405406161,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
301,19,4,2,45.74724950571297,45.74724950571297,45.508625817965495,0.79,57.90791076672528,86.55562165377751,90.3,70,8.9,1.17,39.10021325274613,6.647036252966842,3990.3272687735966,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
302,19,4,3,36.52436745225583,36.52436745225583,10.529446757882212,0.79,46.23337652184282,30.636525877453895,90.3,70,8.8,0.93,39.2735133895224,-2.7491459372665688,3945.422474128707,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
303,19,4,4,57.9560852,57.9560852,80.01189767995241,1.1145401,52.0,58.44735276621059,90.3,70,5.9,1.04,55.727005,2.2290801999999985,2203.80697148829,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
304,20,1,1,65.75920670000001,65.75920670000001,90.83878643664485,1.2768778,51.5,56.12730517549078,90.3,70,5.4,1.03,63.84389,1.9153167000000053,1839.9646853205938,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
305,20,1,2,48.14139000000001,48.14139000000001,55.68114217727543,0.875298,55.00000000000001,73.4681737061273,90.3,70,7.4,1.1,43.764900000000004,4.376490000000004,3204.6274315761634,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
306,20,1,3,42.299438,42.299438,30.814991076740036,0.919553,46.00000000000001,30.160618679357526,90.3,70,7.0,0.92,45.97765,-3.678211999999995,2956.235927864234,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
307,20,1,4,35.6215776,35.6215776,8.030933967876264,0.8481328,42.0,10.618679357525282,90.3,70,7.7,0.84,42.40664,-6.785062400000001,3380.599171369953,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
308,20,2,1,33.92786654883115,33.92786654883115,3.9262343842950624,0.79,42.94666651750778,13.979773944080904,90.3,70,8.7,0.86,39.45100761491994,-5.52314106608879,3899.430925071707,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
309,20,2,2,35.3628216,35.3628216,7.257584770969661,0.8223912,43.0,15.080309339678763,90.3,70,8.0,0.86,41.11956,-5.756738400000003,3547.3526180837684,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
310,20,2,3,59.51450609999999,59.51450609999999,82.62938726948245,1.1669511,51.0,53.599048185603806,90.3,70,5.7,1.02,58.34755499999999,1.1669510999999986,2059.071224897595,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
311,20,2,4,55.173179999999995,55.173179999999995,74.65794170136823,0.919553,60.0,97.5609756097561,90.3,70,7.0,1.2,45.97765,9.195529999999998,2956.235927864234,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
312,20,3,1,41.818068071815134,41.818068071815134,28.9708506841166,0.79,52.93426338204447,62.34384295062463,90.3,70,8.7,1.06,39.45100761491994,2.367060456895196,3899.430925071707,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
313,20,3,2,45.20853425,45.20853425,43.12908982748364,0.8952185,50.5,51.279000594883996,90.3,70,7.2,1.01,44.760925,0.4476092499999993,3082.3461630779525,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
314,20,3,3,67.8068783,67.8068783,92.6829268292683,1.1396114,59.5,95.35990481856038,90.3,70,5.8,1.19,56.98057,10.826308299999994,2131.626659462528,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
315,20,3,4,46.372044,46.372044,48.24509220701963,1.066024,43.5,17.48958953004164,90.3,70,6.1,0.87,53.3012,-6.929155999999999,2346.759967225184,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
316,20,4,1,42.80812959457942,42.80812959457942,32.89708506841166,0.79,54.187505815923316,69.42296252230815,90.3,70,8.8,1.09,39.2735133895224,3.53461620505702,3945.422474128707,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
317,20,4,2,68.9645422892099,68.9645422892099,93.63474122546104,1.29,53.46088549551155,64.90184414039263,90.3,70,5.3,1.05,65.6805164659142,3.284025823295707,1766.7501763451485,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
318,20,4,3,55.5110875,55.5110875,75.37180249851279,1.0092925,55.00000000000001,73.4681737061273,90.3,70,6.4,1.1,50.464625,5.046462500000004,2556.7585973306004,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
319,20,4,4,39.3946286,39.3946286,19.750148720999405,0.9608445999999999,41.0,6.0678167757287325,90.3,70,6.7,0.82,48.042229999999996,-8.6476014,2760.2544196832227,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
320,21,1,1,34.951626,34.951626,6.186793575252826,0.8223912,42.5,12.819750148720999,90.3,70,8.0,0.85,41.11956,-6.1679340000000025,3547.3526180837684,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
321,21,1,2,38.56644,38.56644,17.013682331945272,0.857032,45.0,24.15229030339084,90.3,70,7.6,0.9,42.8516,-4.285159999999998,3322.95250850423,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
322,21,1,3,57.170253699999996,57.170253699999996,78.76264128494944,0.9608445999999999,59.5,95.35990481856038,90.3,70,6.7,1.19,48.042229999999996,9.1280237,2760.2544196832227,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
323,21,1,4,44.6753906,44.6753906,40.868530636525875,0.8846612,50.5,51.279000594883996,90.3,70,7.3,1.01,44.23306,0.44233059999999824,3143.974070805334,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
324,21,2,1,43.7184293,43.7184293,36.882807852468765,0.9608445999999999,45.5,26.76977989292088,90.3,70,6.7,0.91,48.042229999999996,-4.3238007,2760.2544196832227,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
325,21,2,2,72.81250006697594,72.81250006697594,96.13325401546699,1.29,56.44379850153174,79.41701368233194,90.3,70,5.1,1.05,69.3452381590247,3.46726190795124,1620.6598526034632,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
326,21,2,3,48.463376,48.463376,56.692444973230224,0.9319879999999999,52.0,58.44735276621059,90.3,70,6.9,1.04,46.599399999999996,1.863976000000001,2891.793697192464,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
327,21,2,4,52.723893600000004,52.723893600000004,69.06603212373587,0.9763684,54.0,67.965496728138,90.3,70,6.6,1.08,48.81842,3.9054736000000005,2693.2139720893097,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
328,21,3,1,55.727005,55.727005,75.72873289708507,1.1145401,50.0,48.98869720404521,90.3,70,5.9,1.0,55.727005,0.0,2203.80697148829,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
329,21,3,2,34.4786648,34.4786648,5.11600237953599,0.8308112,41.5,8.209399167162402,90.3,70,7.9,0.83,41.54056,-7.061895200000002,3492.8080850201604,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
330,21,3,3,44.9111025,44.9111025,41.760856632956575,0.907295,49.5,46.6686496133254,90.3,70,7.1,0.99,45.36475,-0.4536475000000024,3019.760489755876,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
331,21,3,4,57.66740745,57.66740745,79.71445568114218,1.2401593,46.5,31.52885187388459,90.3,70,5.5,0.93,62.007965,-4.34055755,1913.1530304421865,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
332,21,4,1,33.3682327,33.3682327,2.795954788816181,0.8040538,41.5,8.209399167162402,90.3,70,8.3,0.83,40.202690000000004,-6.834457300000004,3704.6590150147713,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
333,21,4,2,65.4743222445193,65.4743222445193,90.42236763831053,1.29,50.755288561642864,52.468768590124924,90.3,70,5.0,0.92,71.16774157012966,-5.693419325610364,1548.0076471579075,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
334,21,4,3,34.4786648,34.4786648,5.11600237953599,0.8308112,41.5,8.209399167162402,90.3,70,7.9,0.83,41.54056,-7.061895200000002,3492.8080850201604,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
335,21,4,4,37.1688832,37.1688832,12.433075550267699,0.8080192,46.0,29.238548483045808,90.3,70,8.2,0.92,40.400960000000005,-3.2320768000000015,3653.284405406161,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
336,22,1,1,61.98034785,61.98034785,86.43664485425342,1.2035019,51.5,56.12730517549078,90.3,70,5.6,1.03,60.175095,1.8052528500000022,1986.2186485554405,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
337,22,1,2,49.7947884,49.7947884,60.97560975609756,0.9763684,51.0,53.599048185603806,90.3,70,6.6,1.02,48.81842,0.9763683999999984,2693.2139720893097,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
338,22,1,3,42.3713712,42.3713712,30.993456276026176,0.8308112,51.0,53.599048185603806,90.3,70,7.9,1.02,41.54056,0.8308111999999994,3492.8080850201604,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
339,22,1,4,63.428428,63.428428,88.22129684711481,1.066024,59.49999999999999,94.46757882212968,90.3,70,6.1,1.19,53.3012,10.127227999999995,2346.759967225184,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
340,22,2,1,43.40219770000001,43.40219770000001,35.5145746579417,0.7963706,54.50000000000001,71.23735871505056,90.3,70,8.5,1.09,39.81853,3.5836677000000066,3804.1989632496698,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
341,22,2,2,46.887043600000005,46.887043600000005,50.62462819750149,0.8846612,53.00000000000001,64.03926234384295,90.3,70,7.3,1.06,44.23306,2.6539836000000037,3143.974070805334,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
342,22,2,3,43.79223884307567,43.79223884307567,37.180249851279,0.79,55.433213725412244,74.53896490184414,90.3,70,8.9,1.12,39.10021325274613,4.692025590329543,3990.3272687735966,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
343,22,2,4,47.6101626,47.6101626,53.480071386079715,0.8001708000000001,59.5,95.35990481856038,90.3,70,8.4,1.19,40.00854,7.601622599999999,3754.965449409183,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
344,22,3,1,46.0023824,46.0023824,46.63890541344438,0.8846612,52.0,58.44735276621059,90.3,70,7.3,1.04,44.23306,1.7693224,3143.974070805334,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
345,22,3,2,40.408625400000005,40.408625400000005,23.735871505056515,0.8001708000000001,50.5,51.279000594883996,90.3,70,8.4,1.01,40.00854,0.4000854000000018,3754.965449409183,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
346,22,3,3,44.59832049999999,44.59832049999999,40.5116002379536,0.919553,48.49999999999999,40.80904223676383,90.3,70,7.0,0.97,45.97765,-1.3793295000000043,2956.235927864234,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
347,22,3,4,56.6293672,56.6293672,77.63236168947056,0.9763684,57.99999999999999,87.32897085068412,90.3,70,6.6,1.16,48.81842,7.810947199999994,2693.2139720893097,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
348,22,4,1,46.0653248,46.0653248,46.87685901249257,1.0469392,44.0,19.631171921475314,90.3,70,6.2,0.88,52.346959999999996,-6.281635199999997,2417.4057379964315,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
349,22,4,2,46.2330935,46.2330935,47.59071980963712,0.8040538,57.5,85.901249256395,90.3,70,8.3,1.15,40.202690000000004,6.0304034999999985,3704.6590150147713,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
350,22,4,3,41.473465999999995,41.473465999999995,27.543129089827485,0.9319879999999999,44.5,21.951219512195124,90.3,70,6.9,0.89,46.599399999999996,-5.125934000000001,2891.793697192464,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
351,22,4,4,76.27976197492718,76.27976197492718,97.85841760856633,1.29,59.13159843017611,93.63474122546104,90.3,70,5.1,1.1,69.3452381590247,6.93452381590248,1620.6598526034632,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
352,23,1,1,40.87767173991239,40.87767173991239,25.520523497917907,0.79,51.74388827837011,57.34681737061273,90.3,70,9.0,1.05,38.9311159427737,1.9465557971386858,4034.143044805663,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
353,23,1,2,43.238006999999996,43.238006999999996,34.91969066032124,0.9608445999999999,45.0,24.15229030339084,90.3,70,6.7,0.9,48.042229999999996,-4.804223,2760.2544196832227,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
354,23,1,3,39.70973826162918,39.70973826162918,20.99940511600238,0.79,50.26549147041668,50.148720999405114,90.3,70,9.0,1.02,38.9311159427737,0.7786223188554757,4034.143044805663,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
355,23,1,4,59.38458430000001,59.38458430000001,82.51041046995836,1.0896254,54.5,70.2558001189768,90.3,70,6.0,1.09,54.48127,4.903314300000005,2275.5401511823243,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
356,23,2,1,48.3435696,48.3435696,56.33551457465794,0.8481328,57.0,83.49196906603213,90.3,70,7.7,1.14,42.40664,5.936929599999999,3380.599171369953,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
357,23,2,2,55.82843899602707,55.82843899602707,75.96668649613325,1.29,43.27785968684269,16.180844735276622,90.3,70,5.3,0.85,65.6805164659142,-9.852077469887128,1766.7501763451485,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
358,23,2,3,74.94187605868247,74.94187605868247,97.32302201070792,1.29,58.094477564870125,88.81618084473527,90.3,70,5.2,1.11,67.51520365647069,7.4266724022117785,1693.6122771870748,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
359,23,2,4,41.5499238,41.5499238,27.840571088637716,0.8393924,49.5,46.6686496133254,90.3,70,7.8,0.99,41.96962,-0.4196961999999971,3437.2208174516622,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
360,23,3,1,48.3435696,48.3435696,56.33551457465794,0.8481328,57.0,83.49196906603213,90.3,70,7.7,1.14,42.40664,5.936929599999999,3380.599171369953,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
361,23,3,2,49.0032902,49.0032902,58.477096966091615,1.1396114,43.00000000000001,15.823914336704343,90.3,70,5.8,0.86,56.98057,-7.977279799999998,2131.626659462528,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
362,23,3,3,45.7991712,45.7991712,45.746579417013685,0.8481328,54.0,67.965496728138,90.3,70,7.7,1.08,42.40664,3.3925312000000005,3380.599171369953,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
363,23,3,4,45.5775935,45.5775935,44.67578822129685,0.7926538000000001,57.49999999999999,84.97917906008328,90.3,70,8.6,1.15,39.632690000000004,5.944903499999995,3852.355352958242,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
364,23,4,1,51.92932395,51.92932395,67.10291493158834,1.1669511,44.5,21.951219512195124,90.3,70,5.7,0.89,58.34755499999999,-6.418231049999996,2059.071224897595,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
365,23,4,2,40.2908352,40.2908352,23.259964306960143,0.8393924,47.99999999999999,38.548483045806066,90.3,70,7.8,0.96,41.96962,-1.6787848000000025,3437.2208174516622,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
366,23,4,3,49.01668800000001,49.01668800000001,58.59607376561571,0.875298,56.00000000000001,78.28673408685306,90.3,70,7.4,1.12,43.764900000000004,5.251788000000005,3204.6274315761634,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
367,23,4,4,46.2330935,46.2330935,47.59071980963712,0.8040538,57.5,85.901249256395,90.3,70,8.3,1.15,40.202690000000004,6.0304034999999985,3704.6590150147713,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
368,24,1,1,43.40219770000001,43.40219770000001,35.5145746579417,0.7963706,54.50000000000001,71.23735871505056,90.3,70,8.5,1.09,39.81853,3.5836677000000066,3804.1989632496698,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
369,24,1,2,38.2173152,38.2173152,15.942891136228436,0.8308112,46.0,29.238548483045808,90.3,70,7.9,0.92,41.54056,-3.3232447999999977,3492.8080850201604,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
370,24,1,3,37.14520259010882,37.14520259010882,12.254610350981558,0.79,47.019243784947875,35.336109458655564,90.3,70,8.9,0.95,39.10021325274613,-1.9550106626373065,3990.3272687735966,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
371,24,1,4,48.31711859999999,48.31711859999999,56.157049375371805,1.0280238,47.0,34.889946460440214,90.3,70,6.3,0.94,51.40119,-3.0840714000000062,2487.4220738687186,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
372,24,2,1,45.36475,45.36475,43.7239738251041,0.907295,50.0,48.98869720404521,90.3,70,7.1,1.0,45.36475,0.0,3019.760489755876,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
373,24,2,2,44.59675360000001,44.59675360000001,40.452111838191556,0.7963706,56.00000000000001,78.28673408685306,90.3,70,8.5,1.12,39.81853,4.778223600000004,3804.1989632496698,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
374,24,2,3,34.716886701129546,34.716886701129546,5.710886377156455,0.79,43.945426203961446,18.67935752528257,90.3,70,8.7,0.88,39.45100761491994,-4.734120913790392,3899.430925071707,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
375,24,2,4,46.5862782,46.5862782,49.07792980368828,0.8393924,55.5,75.01487209994052,90.3,70,7.8,1.11,41.96962,4.616658200000003,3437.2208174516622,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
376,24,3,1,76.14948348003874,76.14948348003874,97.73944080904224,1.29,59.030607348867235,93.51576442593694,90.3,70,5.0,1.07,71.16774157012966,4.981741909909076,1548.0076471579075,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
377,24,3,2,67.6745234,67.6745234,92.5639500297442,1.2768778,52.99999999999999,62.581796549672816,90.3,70,5.4,1.06,63.84389,3.8306333999999964,1839.9646853205938,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
378,24,3,3,49.901225000000004,49.901225000000004,61.332540154669836,0.907295,55.00000000000001,73.4681737061273,90.3,70,7.1,1.1,45.36475,4.536475000000003,3019.760489755876,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
379,24,3,4,42.803305200000004,42.803305200000004,32.83759666864961,0.7926538000000001,54.0,67.965496728138,90.3,70,8.6,1.08,39.632690000000004,3.1706152000000003,3852.355352958242,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
380,24,4,1,37.651055500000005,37.651055500000005,13.920285544318858,0.7926538000000001,47.5,37.03152885187389,90.3,70,8.6,0.95,39.632690000000004,-1.9816344999999984,3852.355352958242,scenario_4_seed:16180_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
